Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
6934,3927885,80857.0,2011,1,100,51.0,7.0,0.3,45.55,40.826968,-73.898574,2.0,131.0,4.7379513,3.8188107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13193,2817601,66924.0,1959,1,100,105.7,4.9,0.9,68.94,,,,,5.7497115,4.233237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8617,3544764,55650.0,1933,1,100,84.6,3.6,0.8,72.41,40.905978999999995,-73.850335,12.0,414.0,5.3617616,4.2823443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6764,3109221,70985.0,2001,1,100,92.6,,,,40.839116,-73.924413,4.0,211.0,5.515443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,2659137,58565.0,1910,1,100,40.7,7.2,0.2,15.79,40.737638000000004,-74.002493,2.0,77.0,4.075841,2.7593768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6737,3528708,97000.0,1929,1,100,81.1,3.6,0.7,118.73,40.836412,-73.923325,4.0,199.0,5.8605013,4.776852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10875,4520800,51240.0,1971,1,100,117.8,10.1,0.9,86.72,40.630534000000004,-73.970461,14.0,482.0,5.583496,4.4626846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3120,4862692,55382.0,1911,1,100,65.0,4.1,0.0,31.73,40.77707,-73.98005500000001,7.0,157.0,5.440251,3.4572625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,4043861,107100.0,1912,1,100,119.1,4.5,0.0,578.26,40.830084,-73.949761,9.0,233.0,6.3712697,6.3600235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,5084058,59989.0,1910,1,100,95.1,2.2,0.9,,40.826102,-73.939542,10.0,23502.0,5.6326447,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,4409948,78725.0,1901,1,100,93.7,3.5,0.2,32.48,40.793178999999995,-73.97681800000001,7.0,179.0,6.0978494,3.4806244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12093,4412059,148950.0,1938,1,100,70.1,3.1,0.6,58.23,,,,,6.1683545,4.0644007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,2801945,66363.0,2008,1,100,73.6,9.1,0.5,32.4,40.737361,-73.994732,5.0,54.0,5.037602,3.4781585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13280,5983556,92400.0,1955,1,100,84.1,4.9,0.7,,,,,,5.9456825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8450,4411809,108757.0,1937,1,100,82.6,3.6,0.7,46.43,40.857365,-73.87065600000001,11.0,33201.0,6.002899,3.8379457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,2748089,84826.0,1920,1,100,55.9,2.5,0.0,58.69,40.762291999999995,-73.95861,8.0,116.0,5.8490367,4.0722694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,4046040,164634.0,1896,1,80,83.9,17.6,,21.67,40.755121,-73.979679,5.0,94.0,,3.075929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,2695147,107030.0,1930,1,100,46.7,9.8,0.0,26.79,40.745694,-73.988664,5.0,76.0,4.629863,3.2880287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,3483862,67350.0,1967,1,100,55.6,4.8,0.4,10.24,40.783353000000005,-73.980952,7.0,163.0,5.1035185,2.3263016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2748460,228404.0,1972,1,100,133.2,3.9,1.3,,40.840769,-73.881697,6.0,361.0,6.572003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8661,2770544,66143.0,1998,1,100,99.1,8.9,0.8,,40.809183000000004,-73.802082,10.0,118.0,5.4872837,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,2960523,215465.0,1968,1,100,171.8,11.6,1.2,70.23,40.764389,-73.9645,8.0,110.0,7.162475,4.2517757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,4598321,67452.0,1890,1,100,194.7,30.2,0.9,289.42,40.724697,-73.998694,2.0,49.0,5.8974285,5.667879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,2815341,51040.0,1929,1,100,75.8,3.2,0.6,,40.870179,-73.865262,12.0,338.0,5.220356,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,3926275,103878.0,2010,1,100,77.6,14.5,0.3,1.13,40.74184,-74.007503,2.0,79.0,5.0330486,0.122217625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,2712456,1043906.0,1928,1,100,78.2,15.0,0.0,18.09,40.752262,-73.975464,5.0,92.0,-0.6931472,2.8953593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,2563484,58744.0,1913,1,100,60.2,10.9,,29.01,40.740448,-73.984894,5.0,68.0,4.6288867,3.3676405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,5053187,1234867.0,2015,1,100,43.8,6.8,0.2,,40.76096,-73.99861700000001,4.0,129.0,7.206526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13376,3256935,55146.0,1953,1,100,52.7,4.9,0.0,,,,,,4.9642425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,4339202,150948.0,1929,1,95,70.5,,,,40.829413,-73.919488,4.0,18301.0,6.2743855,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,4836179,65382.0,1914,1,100,106.2,5.5,0.5,,40.820089,-73.946619,10.0,22102.0,5.9145837,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7146,3433055,79536.0,1928,1,100,86.5,5.5,0.7,,40.841179,-73.914776,4.0,223.0,5.746842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11294,3536283,72000.0,1932,1,100,102.7,5.9,0.8,,40.608226,-73.96746800000001,15.0,422.0,5.930918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10989,2677888,398660.0,1971,1,100,92.3,4.7,0.8,,40.639829,-74.024426,10.0,22.0,7.3809414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11321,4406620,51840.0,1928,1,100,124.4,,,,40.631935,-73.966483,14.0,528.0,5.9380636,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,3663836,60000.0,2009,1,100,28.3,2.7,0.2,0.57,40.862116,-73.910787,7.0,269.0,4.0876555,-0.56211895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,2598270,148380.0,1925,1,100,62.9,7.3,0.4,,40.785074,-73.96950799999999,7.0,169.0,5.6873145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,5877478,120000.0,1971,2,95,96.5,16.2,0.4,,40.857975,-73.895519,5.0,38302.0,5.5298257,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,4945784,617569.0,1931,1,100,74.6,6.2,0.5,26.62,40.775878000000006,-73.976217,7.0,157.0,7.524669,3.281663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13253,3539452,51173.0,2010,1,100,40.0,3.6,0.3,26.89,,,,,4.3188205,3.2917545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,1697745,130228.0,2004,1,100,109.2,14.2,0.6,46.85,40.810479,-73.95837,9.0,20701.0,6.1183176,3.846951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,1261461,1142417.0,2003,1,100,113.6,25.8,0.0,1.7,40.752235999999996,-73.979712,5.0,82.0,3.4531572,0.53062826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,4039176,187543.0,1962,1,100,84.2,6.3,0.0,,40.736331,-73.98666700000001,6.0,50.0,3.0204248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2591922,296076.0,1936,1,100,67.6,12.6,,,40.707671000000005,-74.005764,1.0,1502.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7952,2743051,57311.0,1941,1,100,102.4,3.5,0.0,71.77,40.870826,-73.893589,7.0,40303.0,6.1027822,4.2734666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,5864831,92479.0,1986,1,100,141.2,13.5,1.0,87.15,40.778639,-73.955689,8.0,14801.0,6.122054,4.467631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,1423319,426775.0,1964,1,100,110.7,13.4,,11.63,40.759029999999996,-73.970321,6.0,100.0,,2.453588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,3856045,105564.0,1964,1,100,203.5,11.6,1.3,,40.735209000000005,-74.001086,2.0,71.0,6.8906093,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,2946946,60000.0,1916,1,100,113.8,7.0,1.0,42.79,40.839298,-73.913441,4.0,223.0,5.6573896,3.7563045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,4403212,229162.0,1922,1,100,99.7,23.1,0.2,,40.754353,-73.98883599999999,5.0,113.0,5.2100325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11950,4380086,81000.0,1940,1,100,60.2,,,34.88,40.581756,-73.953613,15.0,612.0,5.573294,3.5519137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,4043234,79544.0,1931,1,100,67.8,2.7,0.6,,40.85579,-73.868649,11.0,22401.0,5.659134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13286,4039211,145112.0,1948,1,100,110.6,5.7,0.9,80.81,,,,,6.304083,4.392101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,2643984,150429.0,1923,1,100,71.6,4.4,0.6,,40.803754,-73.965696,9.0,199.0,6.1039,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160,4411816,50400.0,1930,1,100,91.6,5.8,0.7,48.17,40.608765999999996,-73.998977,11.0,278.0,5.2724867,3.8747363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14558,3319523,97721.0,2002,1,100,72.2,10.7,,12.3,,,,,5.2225156,2.5095992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,3527076,52038.0,1930,1,100,68.0,3.1,0.6,39.75,40.855022,-73.93340699999999,12.0,279.0,5.213848,3.6826098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,2631036,237139.0,1903,1,85,72.8,15.5,0.0,,40.736787,-73.989305,5.0,52.0,5.919431,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14494,3782599,206936.0,1988,1,85,136.7,17.9,0.8,82.06,,,,,6.736611,4.4074507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,4409999,444716.0,1928,1,100,64.4,10.8,,,40.745059000000005,-73.98700799999999,5.0,74.0,6.7820787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,4407987,101073.0,1921,1,100,78.7,4.9,0.7,38.32,40.732934,-73.99584300000001,2.0,59.0,5.762366,3.645972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,2705517,139273.0,1920,1,100,107.3,15.6,,,40.692591,-73.990963,2.0,9.0,6.394092,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,3108806,75588.0,1910,1,100,75.6,12.7,0.0,15.18,40.744647,-73.9831,5.0,72.0,5.170484,2.7199788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11422,3094809,62000.0,1929,1,100,97.4,3.2,0.9,15.04,40.613906,-73.949294,14.0,548.0,5.6507335,2.7107134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13379,4907439,75455.0,1938,1,90,87.4,3.8,0.8,,,,,,5.6886687,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12469,4381901,79338.0,1962,1,100,106.2,10.3,0.7,,,,,,5.7291255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7981,4539707,54000.0,1931,1,100,83.6,3.8,0.8,110.05,40.882497,-73.882819,7.0,421.0,5.3067813,4.700935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,3116544,118134.0,1930,1,100,148.8,21.7,0.4,78.64,40.758109999999995,-73.980089,5.0,96.0,6.2893443,4.3648806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14216,4040494,57672.0,1952,1,100,150.7,5.8,1.3,,,,,,6.020295,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14174,4040489,126552.0,1952,1,100,68.0,3.8,0.6,,,,,,5.956873,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,2565227,93846.0,1924,1,100,38.7,7.9,0.0,5.07,40.752465,-73.988237,5.0,109.0,4.4018292,1.6233408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,1846846,140400.0,1964,1,100,57.6,14.9,,,40.757909999999995,-73.969254,6.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12272,4950680,137771.0,2012,1,95,74.8,4.0,0.7,27.01,,,,,6.0935698,3.2962072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,3528352,71417.0,1928,1,100,117.4,7.5,1.0,,40.840776,-73.872885,6.0,220.0,5.8438344,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,3114457,303383.0,2007,1,100,39.4,9.7,0.0,29.5,40.777977,-73.95407900000001,8.0,14601.0,4.191169,3.3843904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8841,2636858,134000.0,1951,1,100,80.3,4.9,0.7,53.43,40.887353999999995,-73.912142,8.0,30701.0,6.103453,3.9783723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12424,5877605,105500.0,1931,1,85,22.6,,,2273.71,,,,,2.3418057,7.729168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,5857996,58542.0,2005,1,100,65.0,,0.2,,40.886967,-73.90855400000001,8.0,295.0,4.2972856,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14930,2811573,69442.0,1950,1,100,57.3,2.8,0.5,80.36,40.563618,-74.116344,3.0,12806.0,5.165357,4.3865166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11495,2614194,120870.0,1963,1,100,86.1,5.2,0.7,,40.5959,-73.989313,11.0,302.0,6.0705066,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,5834269,436115.0,1928,1,100,97.0,4.1,0.9,,40.825416,-73.94001300000001,10.0,234.0,5.7633085,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,2810299,262344.0,1960,1,100,88.8,4.3,0.7,39.77,40.620701000000004,-74.04047800000001,10.0,5202.0,6.951772,3.6831129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
